traffic_seed,environment_seed,building_map_hash,population_map_hash,risk_map_hash,environment_hash,error,generation_failures,astar_failures,runtime_sec,det_Nc,unc_Nc,conflict_edges,CI_top10_point_coverage,CI_top10_pair_coverage,continuous_conflict_ratio,route_density_gini,route_cell_reuse_p90,route_cell_reuse_max,degree_gini,max_degree,top10_degree_point_coverage,top10_conflict_point_share,top1_degree_mean,top1_conflict_point_involvement,top3_degree_mean,top3_conflict_point_involvement,top5_degree_mean,top5_conflict_point_involvement,top10_degree_mean,top10_conflict_point_involvement,degree_cv,degree_max_to_mean,calibration_score,hub_rank_score,candidate_tag
40,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.326377900004445,117,158,83,0.17721518987341772,0.3132530120481928,0.5886075949367089,0.5491804196890042,3.0,7,0.36204819277108435,4,0.4177215189873418,0.5316455696202531,4.0,37.0,4.0,92.0,4.0,119.0,3.5,148.0,0.6556032703813394,2.4096385542168677,2.6160301566578728,0.17721518987341772,
41,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4008073000004515,113,170,105,0.3764705882352941,0.34285714285714286,0.5,0.5861381591941537,3.0,10,0.39009523809523805,6,0.3764705882352941,0.4764705882352941,6.0,17.0,5.666666666666667,48.0,5.4,73.0,4.7,116.0,0.7014723744122018,2.857142857142857,2.416477828993133,0.3764705882352941,
42,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3464333999945666,50,103,61,0.4563106796116505,0.3442622950819672,0.5436893203883495,0.565798000746154,3.0,10,0.4955737704918033,4,0.6019417475728155,0.6019417475728155,4.0,26.0,4.0,62.0,3.6,73.0,3.3,94.0,0.9096514360003334,3.278688524590164,0.5509961626324844,0.4563106796116505,
43,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.1947520000030636,79,137,79,0.31386861313868614,0.3670886075949367,0.5401459854014599,0.6037127630959587,3.0,10,0.4672151898734178,5,0.35766423357664234,0.48175182481751827,5.0,18.0,4.666666666666667,52.0,4.4,77.0,4.2,118.0,0.8499884538835213,3.1645569620253164,1.5126133836224605,0.31386861313868614,
44,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.344587399995362,58,86,70,0.38372093023255816,0.35714285714285715,0.3372093023255814,0.5768091326978978,3.0,9,0.45114285714285707,5,0.43023255813953487,0.5,5.0,7.0,4.333333333333333,18.0,4.0,28.0,3.5,48.0,0.8268454930564448,3.5714285714285716,0.7305502712592546,0.38372093023255816,
45,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3399218999984441,72,114,82,0.47368421052631576,0.4024390243902439,0.40350877192982454,0.5881232705675913,3.0,11,0.44792682926829275,5,0.5,0.5087719298245614,5.0,14.0,5.0,36.0,4.8,51.0,4.4,82.0,0.8204335703197153,3.048780487804878,0.9446794720855676,0.47368421052631576,
46,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3113259999954607,100,166,77,0.20481927710843373,0.3246753246753247,0.6867469879518072,0.5627904902091976,3.0,10,0.4483116883116882,5,0.28313253012048195,0.5120481927710844,5.0,32.0,4.333333333333333,78.0,4.2,106.0,3.7,148.0,0.8080176743014171,3.2467532467532467,2.3434215067142423,0.20481927710843373,
47,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.336966200004099,97,154,106,0.36363636363636365,0.39622641509433965,0.42857142857142855,0.6031254403309017,3.0,10,0.3598113207547169,6,0.43506493506493504,0.461038961038961,6.0,15.0,5.666666666666667,42.0,5.4,66.0,4.9,102.0,0.657947010345762,2.830188679245283,1.9656030930102122,0.36363636363636365,
48,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3095584000038798,89,138,86,0.34782608695652173,0.32558139534883723,0.5217391304347826,0.556847,3.0,9,0.3475581395348837,5,0.36231884057971014,0.391304347826087,5.0,17.0,4.666666666666667,40.0,4.4,57.0,3.9,86.0,0.6478320128922846,2.9069767441860463,1.6693727410979171,0.34782608695652173,
49,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3482472999967285,97,130,80,0.33076923076923076,0.375,0.4846153846153846,0.5728873231616586,3.0,10,0.35987499999999994,4,0.36153846153846153,0.5,4.0,23.0,4.0,57.0,3.8,74.0,3.4,100.0,0.6555055301063447,2.5,1.7590536419326088,0.33076923076923076,
50,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3597790000058012,94,149,87,0.5436241610738255,0.41379310344827586,0.5771812080536913,0.5710288357644516,3.0,8,0.46367816091954017,8,0.5704697986577181,0.5570469798657718,8.0,41.0,6.666666666666667,86.0,5.8,102.0,4.9,129.0,0.877712468993678,4.597701149425287,1.6336219488081933,0.5436241610738255,
51,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.2407472999984748,138,174,73,0.47701149425287354,0.3424657534246575,0.6954022988505747,0.5664179501096863,3.0,8,0.4382191780821918,5,0.4885057471264368,0.6436781609195402,5.0,48.0,4.333333333333333,124.0,4.2,164.0,3.7,202.0,0.8070574422824898,3.4246575342465753,2.80438141606806,0.47701149425287354,
52,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3530231999975513,78,129,76,0.24031007751937986,0.35526315789473684,0.4806201550387597,0.5743763671264676,3.0,9,0.4459210526315789,5,0.2868217054263566,0.5891472868217055,5.0,26.0,5.0,73.0,4.8,100.0,4.0,126.0,0.8346711330080897,3.289473684210526,1.5027478727396852,0.24031007751937986,
53,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3152791999964393,75,130,79,0.4076923076923077,0.4177215189873418,0.5153846153846153,0.5512308989878945,3.0,8,0.46759493670886076,6,0.36153846153846153,0.5307692307692308,6.0,18.0,5.666666666666667,46.0,5.0,66.0,4.4,104.0,0.8686348589517854,3.7974683544303796,1.2482985528030641,0.4076923076923077,
54,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4096132000049693,173,200,73,0.205,0.4520547945205479,0.73,0.5584023101861298,3.0,7,0.4973972602739727,6,0.28,0.585,6.0,38.0,5.666666666666667,94.0,5.0,131.0,4.1,202.0,0.93120462462232,4.109589041095891,4.071070716063422,0.205,
55,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4227707000027294,84,122,93,0.36885245901639346,0.3870967741935484,0.3524590163934426,0.6046451899903147,3.0,8,0.3920430107526882,5,0.3770491803278688,0.4016393442622951,5.0,7.0,5.0,21.0,4.8,34.0,4.4,63.0,0.7133336899192252,2.6881720430107525,1.383936484209602,0.36885245901639346,
56,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3229424999954063,130,194,76,0.26804123711340205,0.3815789473684211,0.6804123711340206,0.6185316650800127,3.0,9,0.3314473684210526,5,0.28350515463917525,0.6443298969072165,5.0,34.0,4.333333333333333,88.0,4.0,133.0,3.5,213.0,0.6411014586884123,3.289473684210526,3.119496855345912,0.26804123711340205,
57,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.480713700002525,63,167,96,0.32934131736526945,0.4166666666666667,0.5149700598802395,0.5853604306357741,3.0,11,0.42822916666666666,8,0.39520958083832336,0.5149700598802395,8.0,28.0,6.666666666666667,67.0,6.0,90.0,5.1,137.0,0.8057949835755714,4.166666666666667,1.5007632454033177,0.32934131736526945,
58,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3928015999990748,64,97,76,0.4329896907216495,0.40789473684210525,0.3402061855670103,0.5888535312457639,3.0,9,0.4802631578947367,6,0.4536082474226804,0.4742268041237113,6.0,10.0,5.333333333333333,27.0,4.8,40.0,4.3,65.0,0.8898862325742588,3.9473684210526314,0.6690856313497824,0.4329896907216495,
59,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.376745800000208,127,164,85,0.4024390243902439,0.35294117647058826,0.6280487804878049,0.5804688406767554,3.0,9,0.4534117647058824,5,0.42073170731707316,0.4695121951219512,5.0,18.0,5.0,49.0,4.6,75.0,4.3,127.0,0.8172025876146943,2.9411764705882355,2.5864790214269058,0.4024390243902439,
60,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4028497000035713,105,139,84,0.302158273381295,0.38095238095238093,0.48201438848920863,0.5967825914599616,3.0,9,0.4352380952380952,5,0.31654676258992803,0.5107913669064749,5.0,23.0,5.0,58.0,4.6,82.0,4.0,120.0,0.7846312882516228,2.9761904761904763,2.0383608364755834,0.302158273381295,
61,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3870796999981394,165,208,94,0.38461538461538464,0.3404255319148936,0.6682692307692307,0.5853569506122999,3.0,9,0.4498936170212766,5,0.4326923076923077,0.6009615384615384,5.0,42.0,5.0,111.0,5.0,153.0,4.7,205.0,0.8076703360043536,2.6595744680851063,3.779233696542511,0.38461538461538464,
62,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4394409000015003,60,145,83,0.3448275862068966,0.42168674698795183,0.5517241379310345,0.5757132346282713,3.0,8,0.4201204819277109,6,0.4689655172413793,0.5448275862068965,6.0,20.0,5.333333333333333,58.0,5.0,91.0,4.3,129.0,0.781833955802777,3.6144578313253013,1.198096783009151,0.3448275862068966,
63,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3896794999964186,181,239,92,0.4769874476987448,0.40217391304347827,0.7196652719665272,0.5922578232210748,3.0,12,0.4171739130434782,6,0.5481171548117155,0.5732217573221757,6.0,35.0,5.333333333333333,93.0,5.2,145.0,4.6,246.0,0.7597818311870128,3.260869565217391,4.285835167616629,0.4769874476987448,
64,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3510688000023947,186,234,103,0.41452991452991456,0.3592233009708738,0.6666666666666666,0.5753286471203723,3.0,11,0.41932038834951446,7,0.47435897435897434,0.5854700854700855,7.0,50.0,7.0,134.0,6.4,184.0,5.3,235.0,0.7791829214459537,3.3980582524271843,4.406299946164235,0.41452991452991456,
65,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.2619392999986303,108,142,81,0.5140845070422535,0.32098765432098764,0.5422535211267606,0.5874282615949283,3.0,10,0.43728395061728387,6,0.5985915492957746,0.5845070422535211,6.0,26.0,5.333333333333333,75.0,4.8,105.0,4.3,138.0,0.8085241644460711,3.7037037037037033,1.862343154533664,0.5140845070422535,
66,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4196990999989794,114,148,83,0.2702702702702703,0.3493975903614458,0.527027027027027,0.5861483344511513,3.0,10,0.43807228915662644,5,0.43243243243243246,0.5675675675675675,5.0,31.0,4.333333333333333,77.0,4.2,100.0,4.1,139.0,0.7864618756803657,3.0120481927710845,2.3406112559973673,0.2702702702702703,
67,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4078576000028988,96,145,89,0.35172413793103446,0.38202247191011235,0.5379310344827586,0.5769882863438104,3.0,8,0.4184269662921347,6,0.36551724137931035,0.4206896551724138,6.0,16.0,4.666666666666667,41.0,4.4,59.0,4.2,96.0,0.7561555666692691,3.3707865168539324,1.8687655850377447,0.35172413793103446,
68,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.386685600002238,107,146,91,0.2671232876712329,0.32967032967032966,0.5,0.5908510411763387,3.0,8,0.3647252747252747,5,0.3356164383561644,0.4863013698630137,5.0,23.0,4.333333333333333,55.0,4.2,72.0,3.9,109.0,0.6564956936810481,2.7472527472527473,2.1918307828816417,0.2671232876712329,
69,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3150457000010647,136,211,97,0.5071090047393365,0.41237113402061853,0.6919431279620853,0.6052362209158276,3.0,13,0.44793814432989687,8,0.6350710900473934,0.6398104265402843,8.0,44.0,7.666666666666667,110.0,6.6,151.0,5.4,215.0,0.8557943022520259,4.123711340206186,3.110659910631978,0.5071090047393365,
70,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3682391999973333,77,116,80,0.3448275862068966,0.3625,0.43103448275862066,0.5762744243237201,3.0,12,0.41999999999999993,6,0.43103448275862066,0.43103448275862066,6.0,12.0,4.666666666666667,32.0,4.4,45.0,3.8,74.0,0.770551750371122,3.75,1.2198824278253344,0.3448275862068966,
71,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4866634999998496,54,132,59,0.3409090909090909,0.4067796610169492,0.6590909090909091,0.5784170441424638,3.0,10,0.47440677966101696,4,0.2878787878787879,0.6287878787878788,4.0,40.0,3.6666666666666665,98.0,3.4,123.0,3.2,150.0,0.883797140642962,3.3898305084745766,0.9557416178452942,0.3409090909090909,
72,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3490526999958092,94,112,70,0.2767857142857143,0.37142857142857144,0.44642857142857145,0.5684998215799099,3.0,8,0.4214285714285715,5,0.3482142857142857,0.5,5.0,23.0,4.333333333333333,54.0,3.8,69.0,3.4,93.0,0.7759128922285868,3.5714285714285716,1.5840162054602338,0.2767857142857143,
73,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3170508999974118,129,166,87,0.5,0.39080459770114945,0.5903614457831325,0.585979161070821,3.0,8,0.4337931034482758,5,0.536144578313253,0.5843373493975904,5.0,42.0,5.0,96.0,4.6,117.0,4.3,154.0,0.7822005876252452,2.8735632183908044,2.5235075985416384,0.5,
74,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3391180000035092,64,112,68,0.5178571428571429,0.4264705882352941,0.5178571428571429,0.554425124679876,3.0,8,0.4901470588235295,5,0.45535714285714285,0.5446428571428571,5.0,18.0,4.666666666666667,46.0,4.4,63.0,4.0,93.0,0.9155519068396107,3.676470588235294,0.7181845135672211,0.5178571428571429,
75,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.257369099999778,100,175,76,0.2571428571428571,0.4342105263157895,0.6228571428571429,0.6081349693251534,3.0,10,0.47236842105263155,6,0.2857142857142857,0.6971428571428572,6.0,47.0,5.333333333333333,129.0,5.0,171.0,4.4,208.0,0.8850090379368545,3.9473684210526314,2.371135944390175,0.2571428571428571,
76,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3585502999994787,153,193,92,0.30569948186528495,0.391304347826087,0.6010362694300518,0.6013737694786563,3.0,12,0.3986956521739131,6,0.34196891191709844,0.5544041450777202,6.0,37.0,5.333333333333333,95.0,4.8,136.0,4.4,184.0,0.7239489480585527,3.260869565217391,3.496318434211306,0.30569948186528495,
77,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.4835204999981215,129,173,83,0.27167630057803466,0.3493975903614458,0.6184971098265896,0.5926816348267501,3.0,8,0.4045783132530121,5,0.34104046242774566,0.5722543352601156,5.0,25.0,4.333333333333333,72.0,4.2,110.0,3.8,167.0,0.7289903377063058,3.0120481927710845,2.8796135578148703,0.27167630057803466,
78,2025,a4eb9cdd46eb259e1795ed48c756aecaba6cd1a3b2cf8ab5374fa12fc0a484e0,4f306a7f9a118b18d48fd7d9bb27f87a01130535f64d2507476f70f1a01a19bc,0471516851a9f1ef875d4bfd826c70b57813a74ceb42ad230df578e654c6e0c6,46cecb577e1256b624e483d5e505062bee0bb0aa4445a4045552c35fff2a063d,,0,0,1.3429439000028651,92,135,87,0.3037037037037037,0.3793103448275862,0.4222222222222222,0.5846039031687746,3.0,10,0.4320689655172414,5,0.34814814814814815,0.4962962962962963,5.0,19.0,5.0,50.0,4.6,73.0,4.3,113.0,0.7779664946674811,2.8735632183908044,1.749918822907217,0.3037037037037037,
