run_id,generation,conflict_id,P_schedule,P_speed,P_reroute
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,82,0.16666666666666666,0.16666666666666666,0.6666666666666666
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,83,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,84,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,85,0.16666666666666666,0.16666666666666666,0.6666666666666666
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,86,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,87,0.16666666666666666,0.16666666666666666,0.6666666666666666
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,88,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,89,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,90,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,91,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,92,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,93,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,94,0.16666666666666666,0.16666666666666666,0.6666666666666666
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,95,0.16666666666666666,0.16666666666666666,0.6666666666666666
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,96,0.16666666666666669,0.6666666666666667,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,97,0.16666666666666666,0.16666666666666666,0.6666666666666666
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,98,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,99,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,100,0.16666666666666666,0.16666666666666666,0.6666666666666666
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,1,101,0.6666666666666667,0.16666666666666669,0.16666666666666669
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,0,0.8333333333333334,0.08333333333333334,0.08333333333333334
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,1,0.08333333333333334,0.08333333333333334,0.8333333333333334
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,2,0.08333333333333334,0.5833333333333334,0.33333333333333337
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,3,0.5833333333333334,0.33333333333333337,0.08333333333333334
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,4,0.5833333333333334,0.08333333333333334,0.33333333333333337
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,5,0.33333333333333337,0.33333333333333337,0.33333333333333337
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,6,0.08333333333333334,0.5833333333333334,0.33333333333333337
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,7,0.08333333333333334,0.8333333333333334,0.08333333333333334
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,8,0.5833333333333334,0.33333333333333337,0.08333333333333334
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,9,0.8333333333333334,0.08333333333333334,0.08333333333333334
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,10,0.33333333333333337,0.5833333333333334,0.08333333333333334
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,11,0.08333333333333334,0.8333333333333334,0.08333333333333334
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,12,0.33333333333333337,0.5833333333333334,0.08333333333333334
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,13,0.33333333333333337,0.5833333333333334,0.08333333333333334
20260912_174204_152_paper_strict_raw_equation_seed2025_01f04b03,2,14,0.8333333333333334,0.08333333333333334,0.08333333333333334
